,ARS,지하철역
3931,11182,노원
3932,11183,노원
3933,11184,노원
3934,11185,노원
3935,11186,노원
3936,11187,노원
3937,11188,노원
3938,11189,노원
3939,11190,마들
3940,11191,마들
3941,11192,노원
3942,11193,노원
3943,11194,수락산
3944,11195,수락산
3945,11196,수락산
3946,11197,수락산
3947,11198,수락산
3948,11199,수락산
3949,11200,마들
3950,11201,마들
3951,11202,도봉산
3952,11203,도봉산
3953,11204,수락산
3954,11205,수락산
3955,11206,수락산
3956,11207,수락산
3957,11208,노원
3958,11209,노원
3959,11210,노원
3960,11211,노원
3961,11212,노원
3962,11213,노원
3963,11214,노원
3964,11215,노원
3965,11216,노원
3966,11217,노원
3967,11218,상계
3968,11219,상계
3969,11220,상계
3970,11221,상계
3971,11222,상계
3972,11223,상계
3973,11224,당고개
3974,11225,당고개
3975,11226,당고개
3976,11227,당고개
3977,11228,당고개
3978,11229,상계
3979,11230,상계
3980,11231,상계
3981,11232,당고개
3982,11233,상계
3983,11234,상계
3984,11235,상계
3985,11236,상계
3986,11237,상계
3987,11238,상계
3988,11239,상계
3989,11240,상계
3990,11243,상계
3991,11244,노원
3992,11245,노원
3993,11246,중계
3994,11247,중계
3995,11248,중계
3996,11250,노원
3997,11251,노원
3998,11252,노원
3999,11253,중계
4000,11254,노원
4001,11255,노원
4002,11256,노원
4003,11257,중계
4004,11260,노원
4005,11261,노원
4006,11266,마들
4007,11267,마들
4008,11268,마들
4009,11269,마들
4010,11270,마들
4011,11271,마들
4012,11272,마들
4013,11273,마들
4014,11274,상계
4015,11275,마들
4016,11276,마들
4017,11277,마들
4018,11278,석계
4019,11279,석계
4020,11280,석계
4021,11281,석계
4022,11282,석계
4023,11283,석계
4024,11284,석계
4025,11285,석계
4026,11286,석계
4027,11291,중계
4028,11292,하계
4029,11293,하계
4030,11294,하계
4031,11295,미아(서울사이버대학)
4032,11296,미아(서울사이버대학)
4033,11297,미아(서울사이버대학)
4034,11298,미아(서울사이버대학)
4035,11299,미아(서울사이버대학)
4036,11300,하계
4037,11301,하계
4038,11302,하계
4039,11303,하계
4040,11304,하계
4041,11305,하계
4042,11306,하계
4043,11307,하계
4044,11308,하계
4045,11309,하계
4046,11310,하계
4047,11311,하계
4048,11312,석계
4049,11313,석계
4050,11314,태릉입구
4051,11315,태릉입구
4052,11316,하계
4053,11317,공릉(서울과학기술대)
4054,11318,공릉(서울과학기술대)
4055,11319,공릉(서울과학기술대)
4056,11320,공릉(서울과학기술대)
4057,11321,공릉(서울과학기술대)
4058,11322,공릉(서울과학기술대)
4059,11323,공릉(서울과학기술대)
4060,11324,공릉(서울과학기술대)
4061,11325,공릉(서울과학기술대)
4062,11326,하계
4063,11327,하계
4064,11328,하계
4065,11329,하계
4066,11330,하계
4067,11331,하계
4068,11332,하계
4069,11333,돌곶이
4070,11334,돌곶이
4071,11335,석계
4072,11336,석계
4073,11337,돌곶이
4074,11338,하계
4075,11339,하계
4076,11340,하계
4077,11341,돌곶이
4078,11343,돌곶이
4079,11344,미아(서울사이버대학)
4080,11345,하계
4081,11346,하계
4082,11347,중계
4083,11348,상계
4084,11349,상계
4085,11350,중계
4086,11351,중계
4087,11352,중계
4088,11353,중계
4089,11354,중계
4090,11355,중계
4091,11356,중계
4092,11357,중계
4093,11358,중계
4094,11359,중계
4095,11360,중계
4096,11361,상계
4097,11364,상계
4098,11365,상계
4099,11366,중계
4100,11367,중계
4101,11368,중계
4102,11369,중계
4103,11370,중계
4104,11371,중계
4105,11372,중계
4106,11373,중계
4107,11374,중계
4108,11375,중계
4109,11376,중계
4110,11377,중계
4111,11378,중계
4112,11379,중계
4113,11380,중계
4114,11381,중계
4115,11382,중계
4116,11383,중계
4117,11384,중계
4118,11385,중계
4119,11386,중계
4120,11387,하계
4121,11388,중계
4122,11389,중계
4123,11390,중계
4124,11391,상계
4125,11392,상계
4126,11393,상계
4127,11394,상계
4128,11395,상계
4129,11396,상계
4130,11397,상계
4131,11398,상계
4132,11399,상계
4133,11400,상계
4134,11401,공릉(서울과학기술대)
4135,11402,상계
4136,11403,상계
4137,11404,상계
4138,11405,중계
4139,11406,중계
4140,11407,중계
4141,11408,중계
4142,11409,중계
4143,11410,중계
4144,11411,중계
4145,11412,중계
4146,11413,중계
4147,11414,중계
4148,11415,중계
4149,11416,하계
4150,11417,하계
4151,11418,공릉(서울과학기술대)
4152,11419,중계
4153,11420,중계
4154,11421,하계
4155,11422,하계
4156,11423,하계
4157,11424,하계
4158,11425,하계
4159,11426,하계
4160,11428,하계
4161,11429,하계
4162,11430,노원
4163,11431,중계
4164,11432,중계
4165,11433,하계
4166,11434,하계
4167,11435,하계
4168,11436,하계
4169,11437,중계
4170,11438,중계
4171,11439,중계
4172,11440,중계
4173,11441,중계
4174,11442,중계
4175,11443,중계
4176,11444,하계
4177,11445,공릉(서울과학기술대)
4178,11446,공릉(서울과학기술대)
4179,11447,하계
4180,11448,하계
4181,11449,하계
4182,11450,하계
4183,11451,하계
4184,11452,하계
4185,11453,하계
4186,11454,하계
4187,11455,하계
4188,11456,하계
4189,11457,석계
4190,11458,노원
4191,11459,하계
4192,11460,중계
4193,11461,중계
4194,11462,중계
4195,11463,노원
4196,11464,공릉(서울과학기술대)
4197,11465,돌곶이
4198,11466,하계
4199,11467,하계
4200,11468,돌곶이
4201,11469,하계
4202,11470,하계
4203,11474,하계
4204,11475,하계
4205,11476,석계
4206,11477,하계
4207,11478,태릉입구
4208,11479,석계
4209,11481,석계
4210,11482,하계
4211,11485,공릉(서울과학기술대)
4212,11486,공릉(서울과학기술대)
4213,11487,중계
4214,11489,하계
4215,11490,석계
4216,11491,당고개
4217,11493,하계
4218,11499,미아(서울사이버대학)
4219,11500,미아(서울사이버대학)
4220,11501,공릉(서울과학기술대)
4221,11502,노원
4222,11503,도봉산
4223,11504,노원
4224,11505,하계
4225,11506,하계
4226,11507,하계
4227,11508,중계
4228,11509,하계
4229,11511,수락산
4230,11512,중계
4231,11513,마들
4232,11514,마들
4233,11515,상계
4234,11516,수락산
4235,11518,마들
4236,11519,상계
4237,11520,도봉산
4238,11521,상계
4239,11522,수락산
4240,11524,마들
4241,11527,상계
4242,11530,마들
4243,11531,상계
4244,11532,태릉입구
4245,11534,상계
4246,11535,마들
4247,11537,마들
4248,11538,수락산
4249,11539,상계
4250,11540,마들
4251,11541,중계
4252,11542,노원
4253,11545,상계
4254,11546,마들
4255,11549,노원
4256,11550,공릉(서울과학기술대)
4257,11551,수락산
4258,11552,상계
4259,11553,마들
4260,11554,하계
4261,11555,노원
4262,11556,노원
4263,11557,공릉(서울과학기술대)
4264,11558,마들
4265,11559,상계
4266,11560,마들
4267,11562,노원
4268,11563,노원
4269,11564,공릉(서울과학기술대)
4270,11566,상계
4271,11567,마들
4272,11571,상계
4273,11572,하계
4274,11576,마들
4275,11577,상계
4276,11579,공릉(서울과학기술대)
4277,11581,석계
4278,11583,하계
4279,11585,화랑대(서울여대입구)
4280,11587,상계
4281,11589,노원
4282,11590,노원
4283,11591,화랑대(서울여대입구)
4284,11592,하계
4285,11593,상계
4286,11594,석계
4287,11595,노원
4288,11596,노원
4289,11597,하계
4290,11599,석계
4291,11601,노원
4292,11602,중계
4293,11603,돌곶이
4294,11604,돌곶이
4295,11605,돌곶이
4296,11606,돌곶이
4297,11607,석계
4298,11608,돌곶이
4299,11609,돌곶이
4300,11610,돌곶이
4301,11611,돌곶이
4302,11631,화랑대(서울여대입구)
4303,11634,하계
4304,11664,당고개
4305,11675,석계
4306,11680,노원
4307,11689,수락산
4308,11714,화랑대(서울여대입구)
4309,11723,하계
4310,11781,상계
4311,11784,마들
4312,11793,석계
4313,11796,마들
4314,11801,하계
4315,11803,하계
4316,11804,노원
4317,11809,화랑대(서울여대입구)
4318,11818,상계
4319,11819,마들
4320,11827,수락산
4321,11828,수락산
4322,11829,마들
4323,11830,마들
4324,11831,노원
4325,11832,노원
4326,11833,중계
4327,11834,중계
4328,11835,하계
4329,11836,하계
4330,11842,돌곶이
4331,11843,하계
4332,11844,하계
4333,11845,하계
4334,11846,하계
4335,11847,마들
4336,11848,중계
4337,11859,돌곶이
4338,11860,하계
4339,11861,하계
4340,11862,돌곶이
4341,11863,수락산
4342,11864,노원
4343,11865,공릉(서울과학기술대)
4344,11866,노원
4345,11867,노원
4346,11868,마들
4347,11869,석계
4348,11874,석계
4349,11875,마들
4350,11879,도봉산
4351,11880,마들
4352,11881,석계
4353,11882,마들
4354,11884,석계
4355,11885,마들
4356,11886,공릉(서울과학기술대)
4357,11887,마들
4358,11888,석계
4359,11889,수락산
4360,11890,공릉(서울과학기술대)
4361,11893,태릉입구
4362,11894,수락산
4363,11897,태릉입구
4364,11898,노원
4365,11899,수락산
4366,11901,태릉입구
4367,11902,상계
4368,11903,수락산
4369,11904,하계
4370,11906,상계
4371,11907,하계
4372,11910,하계
4373,11915,중계
4374,11916,마들
4375,11926,상계
4376,11927,공릉(서울과학기술대)
4377,11928,마들
4378,11929,마들
4379,11930,태릉입구
4380,11931,노원
4381,11933,공릉(서울과학기술대)
4382,11934,공릉(서울과학기술대)
4383,11935,하계
4384,11936,공릉(서울과학기술대)
4385,11937,공릉(서울과학기술대)
4386,11938,중계
4387,11939,중계
4388,11990,당고개
4389,11992,당고개
4390,11993,당고개
4391,11994,당고개
4392,11995,당고개
4393,11996,당고개
4394,11997,당고개
4395,11999,노원
4396,12001,디지털미디어시티
4397,12002,디지털미디어시티
4398,12003,디지털미디어시티
4399,12004,디지털미디어시티
4400,12005,디지털미디어시티
4401,12006,디지털미디어시티
4402,12007,디지털미디어시티
4403,12008,디지털미디어시티
4404,12009,구파발
4405,12010,지축
4406,12011,구파발
4407,12012,구파발
4408,12013,구파발
4409,12014,구파발
4410,12015,연신내
4411,12016,연신내
4412,12017,연신내
4413,12018,연신내
4414,12019,연신내
4415,12020,연신내
4416,12021,불광
4417,12022,불광
4418,12023,불광
4419,12024,불광
4420,12025,녹번
4421,12026,녹번
4422,12027,녹번
4423,12028,녹번
4424,12103,불광
4425,12104,불광
4426,12105,연신내
4427,12106,연신내
4428,12107,연신내
4429,12109,연신내
4430,12111,구파발
4431,12112,구파발
4432,12113,구파발
4433,12117,연신내
4434,12118,연신내
4435,12119,연신내
4436,12120,연신내
4437,12121,불광
4438,12122,불광
4439,12125,녹번
4440,12126,녹번
4441,12127,역촌
4442,12128,역촌
4443,12129,응암
4444,12130,응암
4445,12131,응암
4446,12132,응암
4447,12133,역촌
4448,12134,역촌
4449,12135,녹번
4450,12137,역촌
4451,12138,역촌
4452,12139,역촌
4453,12140,구산
4454,12141,구산
4455,12142,구산
4456,12143,구산
4457,12144,구산
4458,12145,구산
4459,12146,구산
4460,12147,구산
4461,12148,구산
4462,12149,구산
4463,12150,구산
4464,12151,구산
4465,12152,구산
4466,12153,역촌
4467,12154,역촌
4468,12155,새절(신사)
4469,12156,새절(신사)
4470,12157,새절(신사)
4471,12158,새절(신사)
4472,12159,새절(신사)
4473,12160,새절(신사)
4474,12161,새절(신사)
4475,12162,새절(신사)
4476,12163,새절(신사)
4477,12164,새절(신사)
4478,12165,새절(신사)
4479,12166,새절(신사)
4480,12167,응암
4481,12168,응암
4482,12169,새절(신사)
4483,12170,새절(신사)
4484,12172,증산(명지대앞)
4485,12173,증산(명지대앞)
4486,12174,증산(명지대앞)
4487,12175,새절(신사)
4488,12176,새절(신사)
4489,12177,응암
4490,12178,응암
4491,12179,응암
4492,12180,구산
4493,12181,구산
4494,12182,구산
4495,12183,구산
4496,12184,연신내
4497,12185,연신내
4498,12186,연신내
4499,12187,연신내
4500,12188,독바위
4501,12189,독바위
4502,12190,구파발
4503,12192,구파발
4504,12195,구파발
4505,12197,구파발
4506,12198,독바위
4507,12199,독바위
4508,12200,연신내
4509,12201,연신내
4510,12202,연신내
4511,12203,연신내
4512,12204,구산
4513,12205,구산
4514,12206,구산
4515,12207,구산
4516,12208,응암
4517,12209,응암
4518,12210,응암
4519,12211,응암
4520,12212,구산
4521,12213,구산
4522,12214,구산
4523,12215,구산
4524,12216,구산
4525,12217,구산
4526,12218,응암
4527,12219,응암
4528,12220,응암
4529,12221,연신내
4530,12222,연신내
4531,12223,연신내
4532,12224,연신내
4533,12225,불광
4534,12227,구파발
4535,12229,지축
4536,12230,구파발
4537,12231,지축
4538,12232,지축
4539,12233,지축
4540,12234,지축
4541,12235,지축
4542,12236,지축
4543,12237,구파발
4544,12238,구파발
4545,12239,지축
4546,12240,구파발
4547,12243,응암
4548,12244,응암
4549,12245,역촌
4550,12246,역촌
4551,12247,불광
4552,12248,불광
4553,12249,불광
4554,12250,불광
4555,12251,녹번
4556,12252,녹번
4557,12253,불광
4558,12254,불광
4559,12255,불광
4560,12256,불광
4561,12257,역촌
4562,12258,역촌
4563,12259,응암
4564,12260,응암
4565,12261,역촌
4566,12262,응암
4567,12263,새절(신사)
4568,12264,새절(신사)
4569,12265,새절(신사)
4570,12266,새절(신사)
4571,12267,새절(신사)
4572,12268,새절(신사)
4573,12269,응암
4574,12270,역촌
4575,12271,구산
4576,12272,연신내
4577,12273,연신내
4578,12274,연신내
4579,12275,연신내
4580,12276,연신내
4581,12277,연신내
4582,12278,구산
4583,12279,불광
4584,12280,독바위
4585,12281,독바위
4586,12282,독바위
4587,12283,독바위
4588,12284,독바위
4589,12285,독바위
4590,12286,독바위
4591,12287,독바위
4592,12288,독바위
4593,12289,독바위
4594,12290,독바위
4595,12291,독바위
4596,12292,독바위
4597,12293,독바위
4598,12294,불광
4599,12295,새절(신사)
4600,12303,역촌
4601,12304,응암
4602,12305,새절(신사)
4603,12307,새절(신사)
4604,12308,응암
4605,12309,역촌
4606,12310,디지털미디어시티
4607,12311,디지털미디어시티
4608,12314,디지털미디어시티
4609,12315,디지털미디어시티
4610,12316,디지털미디어시티
4611,12317,디지털미디어시티
4612,12318,디지털미디어시티
4613,12319,디지털미디어시티
4614,12320,디지털미디어시티
4615,12321,증산(명지대앞)
4616,12322,새절(신사)
4617,12323,증산(명지대앞)
4618,12324,디지털미디어시티
4619,12329,새절(신사)
4620,12330,새절(신사)
4621,12331,새절(신사)
4622,12332,새절(신사)
4623,12333,새절(신사)
4624,12334,새절(신사)
4625,12335,새절(신사)
4626,12336,새절(신사)
4627,12337,새절(신사)
4628,12338,새절(신사)
4629,12339,새절(신사)
4630,12340,불광
4631,12341,구산
4632,12343,역촌
4633,12345,역촌
4634,12347,구산
4635,12350,구파발
4636,12351,구파발
4637,12361,독바위
4638,12363,녹번
4639,12364,증산(명지대앞)
4640,12365,독바위
4641,12366,응암
4642,12367,응암
4643,12368,응암
4644,12381,녹번
4645,12388,응암
4646,12390,구산
4647,12391,구산
4648,12393,응암
4649,12394,구산
4650,12406,역촌
4651,12409,디지털미디어시티
4652,12410,디지털미디어시티
4653,12415,새절(신사)
4654,12416,새절(신사)
4655,12417,새절(신사)
4656,12418,새절(신사)
4657,12419,새절(신사)
4658,12420,연신내
4659,12421,녹번
4660,12422,증산(명지대앞)
4661,12423,증산(명지대앞)
4662,12424,지축
4663,12425,구파발
4664,12426,구파발
4665,12427,새절(신사)
4666,12429,구파발
4667,12430,구파발
4668,12431,구파발
4669,12432,구파발
4670,12433,구파발
4671,12434,구파발
4672,12435,구파발
4673,12436,구파발
4674,12437,구파발
4675,12439,새절(신사)
4676,12440,구파발
4677,12441,구파발
4678,12442,구파발
4679,12445,구파발
4680,12446,구파발
4681,12447,구파발
4682,12448,구파발
4683,12449,구파발
4684,12450,구파발
4685,12453,구파발
4686,12455,구파발
4687,12456,구파발
4688,12457,구파발
4689,12458,구파발
4690,12459,구파발
4691,12460,구파발
4692,12461,구파발
4693,12462,구파발
4694,12463,구파발
4695,12464,구파발
4696,12465,구파발
4697,12466,구파발
4698,12467,구파발
4699,12469,지축
4700,12470,지축
4701,12471,구파발
